symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
IBM,2019-08-05 00:00:00+00:00,140.76,145.1,139.15,144.98,7114871,111.865082545,115.3141764512,110.5855799668,115.2188097994,7442155,0.0,1.0
IBM,2019-08-06 00:00:00+00:00,140.73,142.47,139.31,142.03,5070650,111.841240882,113.2240573329,110.7127355026,112.8743796097,5303899,0.0,1.0
IBM,2019-08-07 00:00:00+00:00,139.11,139.58,136.41,138.74,5931883,110.5537910829,110.9273104691,108.4080414177,110.2597439066,6204749,0.0,1.0
IBM,2019-08-08 00:00:00+00:00,140.1,140.42,137.76,138.45,5261444,112.6280157593,112.8852674726,110.7468626052,111.3015616122,5503470,1.62,1.0
IBM,2019-08-09 00:00:00+00:00,136.13,139.31,135.35,139.27,5244594,109.4364866903,111.9929255919,108.8094356389,111.9607691277,5485845,0.0,1.0
IBM,2019-08-12 00:00:00+00:00,134.12,135.87,133.18,135.66,4516866,107.8206243657,109.2274696732,107.0649474577,109.0586482363,4724641,0.0,1.0
IBM,2019-08-13 00:00:00+00:00,135.79,136.57,132.81,133.8,4551170,109.1631567448,109.7902077962,106.7675001641,107.5633726523,4760523,0.0,1.0
IBM,2019-08-14 00:00:00+00:00,131.25,134.16,130.98,133.91,5114159,105.5133980614,107.8527808299,105.2963419282,107.6518029288,5349410,0.0,1.0
IBM,2019-08-15 00:00:00+00:00,131.92,132.37,130.25,131.22,3738945,106.0520188363,106.4137790582,104.7094864571,105.4892807133,3910936,0.0,1.0
IBM,2019-08-16 00:00:00+00:00,133.76,134.59,132.95,133.04,3011993,107.5312161881,108.1984628197,106.8800477887,106.9523998331,3150544,0.0,1.0
IBM,2019-08-19 00:00:00+00:00,135.04,136.33,134.88,134.88,3165436,108.5602230416,109.5972690111,108.4315971849,108.4315971849,3311046,0.0,1.0
IBM,2019-08-20 00:00:00+00:00,133.0,135.28,132.81,135.24,3018934,106.9202433689,108.7531618266,106.7675001641,108.7210053625,3157804,0.0,1.0
IBM,2019-08-21 00:00:00+00:00,134.25,135.94,133.8,134.96,2806774,107.9251328742,109.2837434855,107.5633726523,108.4959101133,2935885,0.0,1.0
IBM,2019-08-22 00:00:00+00:00,134.32,135.68,133.81,134.69,2695009,107.9814066865,109.0747264684,107.5714117684,108.2788539801,2818979,0.0,1.0
IBM,2019-08-23 00:00:00+00:00,129.57,134.26,128.83,133.63,4818759,104.1628265662,107.9331719903,103.5679319791,107.4267076796,5040421,0.0,1.0
IBM,2019-08-26 00:00:00+00:00,129.99,131.3,129.16,131.05,2836837,104.50046944,105.5535936416,103.8332228085,105.3526157405,2967331,0.0,1.0
IBM,2019-08-27 00:00:00+00:00,131.17,131.7,130.31,131.2,4728392,105.4490851331,105.8751582833,104.7577211534,105.4732024812,4945898,0.0,1.0
IBM,2019-08-28 00:00:00+00:00,132.76,132.89,130.04,130.44,2713251,106.7273045839,106.8318130924,104.5406650202,104.8622296619,2838060,0.0,1.0
IBM,2019-08-29 00:00:00+00:00,134.88,135.69,134.04,134.18,2972842,108.4315971849,109.0827655844,107.7563114373,107.8688590619,3109592,0.0,1.0
IBM,2019-08-30 00:00:00+00:00,135.53,136.07,134.36,135.58,2960594,108.9541397277,109.388251994,108.0135631507,108.9943353079,3096781,0.0,1.0
IBM,2019-09-03 00:00:00+00:00,134.1,134.9,133.33,134.85,2827919,107.8045461336,108.447675417,107.1855341983,108.4074798368,2958003,0.0,1.0
IBM,2019-09-04 00:00:00+00:00,136.32,136.43,135.15,135.71,2247924,109.5892298951,109.6776601716,108.6486533181,109.0988438165,2351328,0.0,1.0
IBM,2019-09-05 00:00:00+00:00,140.97,141.7,138.05,138.3,5011628,113.327418855,113.9142743261,110.9799969705,111.1809748716,5242162,0.0,1.0
IBM,2019-09-06 00:00:00+00:00,140.57,141.53,140.46,141.52,2576441,113.0058542133,113.7776093534,112.9174239368,113.7695702373,2694957,0.0,1.0
IBM,2019-09-09 00:00:00+00:00,142.6,143.02,140.46,140.59,4218622,114.63779477,114.9754376437,112.9174239368,113.0219324454,4412678,0.0,1.0
IBM,2019-09-10 00:00:00+00:00,145.05,145.46,142.96,143.0,4979341,116.6073782004,116.9369819582,114.9272029475,114.9593594117,5208390,0.0,1.0
IBM,2019-09-11 00:00:00+00:00,143.6,145.12,142.71,144.85,3867963,115.4417063742,116.6636520127,114.7262250464,116.4465958796,4045889,0.0,1.0
IBM,2019-09-12 00:00:00+00:00,143.62,144.04,141.88,144.03,2504162,115.4577846063,115.7954274801,114.0589784149,115.7873883641,2619353,0.0,1.0
IBM,2019-09-13 00:00:00+00:00,143.67,144.65,143.26,144.32,2206605,115.4979801865,116.2858135587,115.1683764288,116.0205227293,2308108,0.0,1.0
IBM,2019-09-16 00:00:00+00:00,142.48,143.64,142.27,142.56,1928269,114.5413253774,115.4738628384,114.3725039405,114.6056383058,2016969,0.0,1.0
IBM,2019-09-17 00:00:00+00:00,142.2,142.48,140.66,142.48,2940494,114.3162301282,114.5413253774,113.0782062577,114.5413253774,3075756,0.0,1.0
IBM,2019-09-18 00:00:00+00:00,142.22,142.3,140.51,142.05,1994714,114.3323083603,114.3966212887,112.957619517,114.1956433876,2086470,0.0,1.0
IBM,2019-09-19 00:00:00+00:00,142.97,145.03,142.45,142.46,3181790,114.9352420635,116.5912999683,114.5172080293,114.5252471454,3328152,0.0,1.0
IBM,2019-09-20 00:00:00+00:00,141.88,143.83,141.82,143.25,5217726,114.0589784149,115.6266060432,114.0107437186,115.1603373127,5457741,0.0,1.0
IBM,2019-09-23 00:00:00+00:00,142.07,142.22,140.56,141.19,1849558,114.2117216197,114.3323083603,112.9978150972,113.5042794079,1934637,0.0,1.0
IBM,2019-09-24 00:00:00+00:00,141.68,142.89,141.07,142.5,3311403,113.898196094,114.8709291352,113.4078100154,114.5574036095,3463727,0.0,1.0
IBM,2019-09-25 00:00:00+00:00,143.16,143.63,140.86,141.74,2544628,115.0879852683,115.4658237224,113.2389885785,113.9464307903,2661680,0.0,1.0
IBM,2019-09-26 00:00:00+00:00,143.55,143.88,141.41,143.17,2313892,115.401510794,115.6668016234,113.6811399609,115.0960243844,2420331,0.0,1.0
IBM,2019-09-27 00:00:00+00:00,143.24,145.09,142.38,144.41,2356682,115.1522981967,116.6395346646,114.460934217,116.0928747737,2465089,0.0,1.0
IBM,2019-09-30 00:00:00+00:00,145.42,146.57,143.73,143.73,4004019,116.904825494,117.8293238389,115.5462148828,115.5462148828,4188203,0.0,1.0
IBM,2019-10-01 00:00:00+00:00,143.66,147.35,143.54,145.59,2973628,115.4899410705,118.4563748903,115.393471678,117.0414904667,3110414,0.0,1.0
IBM,2019-10-02 00:00:00+00:00,141.69,142.27,140.57,142.19,3347129,113.9062352101,114.3725039405,113.0058542133,114.3081910122,3501096,0.0,1.0
IBM,2019-10-03 00:00:00+00:00,142.02,142.07,139.18,141.62,3138743,114.1715260395,114.2117216197,111.8884170833,113.8499613978,3283125,0.0,1.0
IBM,2019-10-04 00:00:00+00:00,142.99,143.06,141.03,142.06,2447901,114.9513202956,115.0075941079,113.3756535512,114.2036825036,2560504,0.0,1.0
IBM,2019-10-07 00:00:00+00:00,141.28,142.7,141.22,142.26,2487737,113.5766314523,114.7181859304,113.528396756,114.3644648245,2602172,0.0,1.0
IBM,2019-10-08 00:00:00+00:00,138.38,140.47,138.25,140.24,3342266,111.2452877999,112.9254630528,111.1407792913,112.7405633839,3496010,0.0,1.0
IBM,2019-10-09 00:00:00+00:00,139.67,140.33,138.79,139.77,2631860,112.2823337694,112.8129154282,111.5748915577,112.3627249298,2752925,0.0,1.0
IBM,2019-10-10 00:00:00+00:00,141.13,141.78,139.56,139.77,2619287,113.4560447117,113.9785872544,112.1939034929,112.3627249298,2739774,0.0,1.0
IBM,2019-10-11 00:00:00+00:00,142.76,144.5,142.61,142.77,3015458,114.7664206266,116.1652268181,114.645833886,114.7744597427,3154169,0.0,1.0
IBM,2019-10-14 00:00:00+00:00,142.04,142.43,141.32,142.31,2325055,114.1876042716,114.5011297972,113.6087879165,114.4046604047,2432007,0.0,1.0
IBM,2019-10-15 00:00:00+00:00,143.0,143.72,141.81,142.54,3044933,114.9593594117,115.5381757667,114.0027046026,114.5895600737,3184999,0.0,1.0
IBM,2019-10-16 00:00:00+00:00,142.11,142.95,141.39,142.49,5835941,114.2438780839,114.9191638314,113.6650617288,114.5493644935,6104394,0.0,1.0
IBM,2019-10-17 00:00:00+00:00,134.26,136.0,132.91,135.0,15824614,107.9331719903,109.3319781817,106.8478913245,108.5280665774,16552546,0.0,1.0
IBM,2019-10-18 00:00:00+00:00,134.09,134.49,132.25,134.22,7177468,107.7965070176,108.1180716593,106.3173096657,107.9010155261,7507631,0.0,1.0
IBM,2019-10-21 00:00:00+00:00,132.58,133.1,130.9,132.61,6370639,106.5826004951,107.0006345293,105.2320289999,106.6067178432,6663688,0.0,1.0
IBM,2019-10-22 00:00:00+00:00,133.96,134.05,131.61,132.55,4193653,107.691998509,107.7643505534,105.8028062389,106.558483147,4386561,0.0,1.0
IBM,2019-10-23 00:00:00+00:00,134.38,134.57,132.7,133.52,3626724,108.0296413828,108.1823845876,106.6790698876,107.3382774031,3793553,0.0,1.0
IBM,2019-10-24 00:00:00+00:00,134.07,135.07,133.3,134.83,2619190,107.7804287855,108.5843403897,107.1614168502,108.3914016047,2739672,0.0,1.0
IBM,2019-10-25 00:00:00+00:00,135.44,135.93,134.1,134.12,2577995,108.8817876833,109.2757043694,107.8045461336,107.8206243657,2696582,0.0,1.0
IBM,2019-10-28 00:00:00+00:00,135.97,136.63,135.45,136.0,3225692,109.3078608336,109.8384424924,108.8898267994,109.3319781817,3374073,0.0,1.0
IBM,2019-10-29 00:00:00+00:00,133.82,135.57,133.44,135.42,4158483,107.5794508844,108.9862961919,107.2739644748,108.8657094512,4349773,0.0,1.0
IBM,2019-10-30 00:00:00+00:00,135.25,135.28,133.2,133.83,2252680,108.7290444785,108.7531618266,107.0810256897,107.5874900004,2356303,0.0,1.0
IBM,2019-10-31 00:00:00+00:00,133.73,135.25,133.23,135.11,3410851,107.50709884,108.7290444785,107.1051430379,108.6164968539,3567750,0.0,1.0
IBM,2019-11-01 00:00:00+00:00,135.53,135.56,134.09,134.5,3088769,108.9541397277,108.9782570758,107.7965070176,108.1261107753,3230852,0.0,1.0
IBM,2019-11-04 00:00:00+00:00,137.67,137.74,136.23,136.24,3333510,110.6745105609,110.7307843732,109.5168778507,109.5249169667,3486851,0.0,1.0
IBM,2019-11-05 00:00:00+00:00,137.89,138.76,137.63,137.8,3012926,110.8513711138,111.5507742095,110.6423540967,110.7790190694,3151520,0.0,1.0
IBM,2019-11-06 00:00:00+00:00,138.78,138.78,137.55,138.0,4476362,111.5668524416,111.5668524416,110.5780411684,110.9398013903,4682274,0.0,1.0
IBM,2019-11-07 00:00:00+00:00,137.69,139.14,137.58,137.87,4073697,111.9929255919,113.1723122003,111.9034548837,112.1393322053,4261087,1.62,1.0
IBM,2019-11-08 00:00:00+00:00,137.61,137.61,136.16,137.58,2278446,111.9278559859,111.9278559859,110.7484693775,111.9034548837,2383254,0.0,1.0
IBM,2019-11-11 00:00:00+00:00,135.47,137.2,135.0,137.2,2568022,110.1872440259,111.5943742553,109.8049600908,111.5943742553,2686151,0.0,1.0
IBM,2019-11-12 00:00:00+00:00,135.59,136.66,135.02,135.87,3046496,110.2848484349,111.1551544149,109.8212274923,110.5125920558,3186634,0.0,1.0
IBM,2019-11-13 00:00:00+00:00,134.48,135.58,133.85,135.39,3060919,109.3820076519,110.2767147342,108.8695845049,110.12217442,3201721,0.0,1.0
IBM,2019-11-14 00:00:00+00:00,134.0,134.33,133.33,134.13,4231231,108.9915900161,109.2600021407,108.446632066,109.0973281258,4425867,0.0,1.0
IBM,2019-11-15 00:00:00+00:00,134.4,135.12,134.03,134.39,3262504,109.316938046,109.9025644998,109.0159911183,109.3088043452,3412579,0.0,1.0
IBM,2019-11-18 00:00:00+00:00,134.31,134.48,133.23,134.3,3210383,109.2437347392,109.3820076519,108.3652950585,109.2356010385,3358060,0.0,1.0
IBM,2019-11-19 00:00:00+00:00,134.52,135.38,134.46,134.88,2995004,109.4145424549,110.1140407192,109.3657402504,109.7073556818,3132774,0.0,1.0
IBM,2019-11-20 00:00:00+00:00,133.2,134.46,132.75,134.06,4138165,108.3408939563,109.3657402504,107.9748774226,109.0403922205,4328520,0.0,1.0
IBM,2019-11-21 00:00:00+00:00,133.84,134.17,132.98,133.4,3322158,108.8614508041,109.1298629288,108.1619525398,108.5035679712,3474977,0.0,1.0
IBM,2019-11-22 00:00:00+00:00,134.34,134.65,133.59,134.19,3297397,109.2681358415,109.5202805646,108.6581082854,109.1461303303,3449077,0.0,1.0
IBM,2019-11-25 00:00:00+00:00,135.97,136.0,134.35,134.47,2590146,110.5939290633,110.6183301656,109.2762695422,109.3738739512,2709292,0.0,1.0
IBM,2019-11-26 00:00:00+00:00,135.09,136.15,134.77,136.15,3806859,109.8781633975,110.7403356768,109.6178849736,110.7403356768,3981974,0.0,1.0
IBM,2019-11-27 00:00:00+00:00,133.77,135.71,133.62,135.35,3280699,108.8045148989,110.3824528439,108.6825093877,110.089639617,3431611,0.0,1.0
IBM,2019-11-29 00:00:00+00:00,134.45,134.52,133.03,133.6,1825255,109.3576065497,109.4145424549,108.2026210436,108.6662419862,1909216,0.0,1.0
IBM,2019-12-02 00:00:00+00:00,132.91,134.5,132.48,134.45,3066813,108.1050166346,109.3982750534,107.7552675024,109.3576065497,3207886,0.0,1.0
IBM,2019-12-03 00:00:00+00:00,132.12,132.44,130.69,132.0,3708102,107.4624542755,107.7227326995,106.2993350687,107.3648498666,3878674,0.0,1.0
IBM,2019-12-04 00:00:00+00:00,131.99,133.68,131.96,132.86,3530028,107.3567161658,108.7313115921,107.3323150636,108.0643481309,3692409,0.0,1.0
IBM,2019-12-05 00:00:00+00:00,131.91,133.24,131.63,132.99,3595312,107.2916465598,108.3734287593,107.0639029389,108.1700862406,3760696,0.0,1.0
IBM,2019-12-06 00:00:00+00:00,133.22,133.89,132.7,132.75,3437438,108.3571613578,108.9021193078,107.9342089189,107.9748774226,3595560,0.0,1.0
IBM,2019-12-09 00:00:00+00:00,133.92,134.59,133.26,133.35,2968310,108.9265204101,109.4714783602,108.3896961608,108.4628994675,3104852,0.0,1.0
IBM,2019-12-10 00:00:00+00:00,133.91,134.84,133.56,133.92,3478362,108.9183867093,109.6748208789,108.6337071832,108.9265204101,3638366,0.0,1.0
IBM,2019-12-11 00:00:00+00:00,133.76,134.51,133.67,134.11,3698494,108.7963811981,109.4064087542,108.7231778914,109.0810607243,3868624,0.0,1.0
IBM,2019-12-12 00:00:00+00:00,135.32,135.66,133.66,133.7,4824103,110.0652385147,110.3417843401,108.7150441907,108.7475789936,5046011,0.0,1.0
IBM,2019-12-13 00:00:00+00:00,134.21,135.5,134.01,134.75,2534970,109.1623977318,110.2116451282,108.9997237168,109.6016175721,2651578,0.0,1.0
IBM,2019-12-16 00:00:00+00:00,134.13,135.45,133.85,134.94,3049224,109.0973281258,110.1709766244,108.8695845049,109.7561578863,3189488,0.0,1.0
IBM,2019-12-17 00:00:00+00:00,134.22,134.69,133.46,134.28,2907186,109.1705314325,109.5528153676,108.5523701757,109.219333637,3040916,0.0,1.0
IBM,2019-12-18 00:00:00+00:00,134.41,135.0,134.15,134.55,3101819,109.3250717467,109.8049600908,109.1135955273,109.4389435572,3244502,0.0,1.0
IBM,2019-12-19 00:00:00+00:00,134.56,134.73,134.19,134.46,3866494,109.4470772579,109.5853501706,109.1461303303,109.3657402504,4044352,0.0,1.0
IBM,2019-12-20 00:00:00+00:00,135.59,136.42,134.95,135.74,7111779,110.2848484349,110.959945597,109.7642915871,110.4068539461,7438920,0.0,1.0
IBM,2019-12-23 00:00:00+00:00,135.55,136.15,135.0,135.78,2803158,110.2523136319,110.7403356768,109.8049600908,110.4393887491,2932103,0.0,1.0
IBM,2019-12-24 00:00:00+00:00,134.98,135.62,134.61,135.61,1202087,109.7886926893,110.3092495372,109.4877457617,110.3011158364,1257383,0.0,1.0
IBM,2019-12-26 00:00:00+00:00,134.91,135.31,134.65,134.98,2129654,109.7317567841,110.057104814,109.5202805646,109.7886926893,2227618,0.0,1.0
IBM,2019-12-27 00:00:00+00:00,135.27,135.75,134.87,135.0,2752185,110.024570011,110.4149876469,109.6992219811,109.8049600908,2878785,0.0,1.0
IBM,2019-12-30 00:00:00+00:00,132.81,135.3,132.5,135.2,4118929,108.0236796271,110.0489711132,107.7715349039,109.9676341058,4308399,0.0,1.0
IBM,2019-12-31 00:00:00+00:00,134.04,134.12,132.4,132.53,3777504,109.0241248191,109.089194425,107.6901978965,107.7959360062,3951269,0.0,1.0
IBM,2020-01-02 00:00:00+00:00,135.42,135.92,134.77,135.0,3148461,110.1465755222,110.5532605596,109.6178849736,109.8049600908,3293290,0.0,1.0
IBM,2020-01-03 00:00:00+00:00,134.34,134.86,133.56,133.57,2373470,109.2681358415,109.6910882803,108.6337071832,108.6418408839,2482649,0.0,1.0
IBM,2020-01-06 00:00:00+00:00,134.1,134.24,133.2,133.42,2421128,109.0729270235,109.186798834,108.3408939563,108.5198353727,2532499,0.0,1.0
IBM,2020-01-07 00:00:00+00:00,134.19,134.96,133.4,133.69,3267592,109.1461303303,109.7724252878,108.5035679712,108.7394452929,3417901,0.0,1.0
IBM,2020-01-08 00:00:00+00:00,135.31,135.86,133.92,134.51,4345952,110.057104814,110.5044583551,108.9265204101,109.4064087542,4545865,0.0,1.0
IBM,2020-01-09 00:00:00+00:00,136.74,136.79,135.31,135.74,3730549,111.2202240209,111.2608925246,110.057104814,110.4068539461,3902154,0.0,1.0
IBM,2020-01-10 00:00:00+00:00,136.69,137.87,136.31,137.0,3255398,111.1795555171,112.1393322053,110.8704748887,111.4317002403,3405146,0.0,1.0
IBM,2020-01-13 00:00:00+00:00,136.6,136.64,135.07,135.48,3162843,111.1063522104,111.1388870134,109.861895996,110.1953777267,3308333,0.0,1.0
IBM,2020-01-14 00:00:00+00:00,135.82,137.14,135.55,136.28,3680958,110.4719235521,111.5455720508,110.2523136319,110.8460737865,3850282,0.0,1.0
IBM,2020-01-15 00:00:00+00:00,136.62,138.06,135.71,136.0,4045591,111.1226196119,112.2938725195,110.3824528439,110.6183301656,4231688,0.0,1.0
IBM,2020-01-16 00:00:00+00:00,137.98,138.19,137.01,137.32,4319896,112.2288029136,112.3996106293,111.4398339411,111.6919786642,4518611,0.0,1.0
IBM,2020-01-17 00:00:00+00:00,138.31,138.33,136.16,136.54,5622251,112.4972150382,112.5134824397,110.7484693775,111.0575500059,5880874,0.0,1.0
IBM,2020-01-21 00:00:00+00:00,139.17,139.35,137.6,137.81,7130819,113.1967133025,113.343119916,111.9197222852,112.0905300008,7458836,0.0,1.0
IBM,2020-01-22 00:00:00+00:00,143.89,145.79,142.55,143.32,16464948,117.0358200553,118.5812231973,115.9459041551,116.5721991127,17222335,0.0,1.0
IBM,2020-01-23 00:00:00+00:00,142.87,144.41,142.15,144.2,5654308,116.2061825791,117.4587724942,115.6205561252,117.2879647785,5914406,0.0,1.0
IBM,2020-01-24 00:00:00+00:00,140.56,143.92,140.46,143.39,5579292,114.3272977064,117.0602211576,114.2459606989,116.6291350179,5835939,0.0,1.0
IBM,2020-01-27 00:00:00+00:00,138.62,140.07,138.1,138.5,4165146,112.7493597614,113.9287463698,112.3264073225,112.6517553524,4356742,0.0,1.0
IBM,2020-01-28 00:00:00+00:00,139.55,140.47,138.75,139.5,3449000,113.5057939309,114.2540943997,112.8550978711,113.4651254272,3607654,0.0,1.0
IBM,2020-01-29 00:00:00+00:00,137.69,139.58,137.6,139.17,3053189,111.9929255919,113.5301950331,111.9197222852,113.1967133025,3193635,0.0,1.0
IBM,2020-01-30 00:00:00+00:00,136.77,136.97,134.97,136.76,5007038,111.2446251231,111.4072991381,109.7805589886,111.2364914224,5237361,0.0,1.0
IBM,2020-01-31 00:00:00+00:00,143.73,144.05,140.79,142.9,18987138,116.9056808433,117.1659592673,114.5143728236,116.2305836813,19860546,0.0,1.0
IBM,2020-02-03 00:00:00+00:00,146.27,147.28,143.9,144.25,8886414,118.9716408332,119.7931446087,117.0439537561,117.3286332822,9295189,0.0,1.0
IBM,2020-02-04 00:00:00+00:00,149.11,149.38,146.88,147.78,5619700,121.2816118455,121.5012217657,119.4677965788,120.1998296461,5878206,0.0,1.0
IBM,2020-02-05 00:00:00+00:00,156.33,157.44,150.15,150.21,14379714,127.1541437852,128.0569845681,122.1275167232,122.1763189277,15041180,0.0,1.0
IBM,2020-02-06 00:00:00+00:00,156.76,158.75,155.42,156.82,8394374,127.5038929173,129.122499366,126.4139770171,127.5526951218,8780515,0.0,1.0
IBM,2020-02-07 00:00:00+00:00,153.41,155.54,152.92,154.55,6414553,126.096762688,127.8475358092,125.6940026742,127.0337961895,6709622,1.62,1.0
IBM,2020-02-10 00:00:00+00:00,154.43,154.44,151.58,152.97,5237553,126.9351610841,126.9433806762,124.5925773303,125.7351006348,5478480,0.0,1.0
IBM,2020-02-11 00:00:00+00:00,153.48,155.22,152.73,155.12,3833574,126.1542998328,127.5845088614,125.5378304239,127.5023129402,4009918,0.0,1.0
IBM,2020-02-12 00:00:00+00:00,155.31,155.6,153.52,153.75,4437792,127.6584851905,127.8968533619,126.1871782013,126.37622882,4641930,0.0,1.0
IBM,2020-02-13 00:00:00+00:00,154.31,154.83,153.41,154.37,3819757,126.8365259786,127.2639447688,126.096762688,126.8858435314,3995465,0.0,1.0
IBM,2020-02-14 00:00:00+00:00,150.7,154.56,149.77,154.42,6095081,123.8692532239,127.0420157816,123.1048311569,126.9269414919,6375454,0.0,1.0
IBM,2020-02-18 00:00:00+00:00,151.1,151.38,149.64,149.79,3343038,124.1980369086,124.428185488,122.9979764594,123.1212703411,3496817,0.0,1.0
IBM,2020-02-19 00:00:00+00:00,150.86,151.89,150.31,151.54,2732905,124.0007666978,124.847384686,123.5486891313,124.5596989619,2858618,0.0,1.0
IBM,2020-02-20 00:00:00+00:00,151.22,151.62,149.51,150.81,2880483,124.2966720141,124.6254556988,122.8911217618,123.9596687372,3012985,0.0,1.0
IBM,2020-02-21 00:00:00+00:00,149.84,151.04,148.84,151.04,3536740,123.1623683017,124.1487193559,122.3404090899,124.1487193559,3699430,0.0,1.0
IBM,2020-02-24 00:00:00+00:00,146.43,148.05,145.38,145.51,5447948,120.3594873894,121.6910613125,119.4964302169,119.6032849145,5698553,0.0,1.0
IBM,2020-02-25 00:00:00+00:00,141.71,147.07,141.26,146.51,6210878,116.4798399095,120.8855412849,116.1099582642,120.4252441263,6496578,0.0,1.0
IBM,2020-02-26 00:00:00+00:00,139.75,144.06,139.6,142.9,5407690,114.8687998543,118.4114440573,114.7455059725,117.4579713716,5656443,0.0,1.0
IBM,2020-02-27 00:00:00+00:00,133.11,138.69,133.01,137.24,8404903,109.4109906877,113.9975230897,109.3287947665,112.8056822326,8791528,0.0,1.0
IBM,2020-02-28 00:00:00+00:00,130.15,131.09,126.36,129.98,13009236,106.9779914206,107.7506330798,103.8627660078,106.8382583546,13607660,0.0,1.0
IBM,2020-03-02 00:00:00+00:00,134.3,134.44,127.95,130.75,8528971,110.3891221498,110.5041964394,105.1696811546,107.4711669478,8921303,0.0,1.0
IBM,2020-03-03 00:00:00+00:00,128.9,136.1,127.8,134.48,7893390,105.9505424059,111.8686487311,105.0463872728,110.5370748079,8256485,0.0,1.0
IBM,2020-03-04 00:00:00+00:00,134.22,134.28,129.0,131.58,4994682,110.3233654128,110.3726829655,106.032738327,108.1533930936,5224437,0.0,1.0
IBM,2020-03-05 00:00:00+00:00,129.55,132.29,128.45,130.5,5445193,106.4848158935,108.736984134,105.5806607605,107.2656771448,5695671,0.0,1.0
IBM,2020-03-06 00:00:00+00:00,127.73,128.33,124.52,126.7,8192525,104.988850128,105.4820256551,102.350361058,104.1422321398,8569381,0.0,1.0
IBM,2020-03-09 00:00:00+00:00,117.81,122.41,117.28,120.16,10750357,96.8350147466,100.616027121,96.3993763643,98.7666188944,11244873,0.0,1.0
IBM,2020-03-10 00:00:00+00:00,124.77,124.88,115.76,122.78,11403865,102.555850861,102.6462663743,95.1499983623,100.9201520294,11928442,0.0,1.0
IBM,2020-03-11 00:00:00+00:00,117.97,122.58,116.38,121.01,8446480,96.9665282205,100.755760187,95.6596130736,99.4652842245,8835018,0.0,1.0
IBM,2020-03-12 00:00:00+00:00,102.81,109.8,102.28,109.65,12485925,84.505626569,90.2511214598,84.0699881867,90.127827578,13060277,0.0,1.0
IBM,2020-03-13 00:00:00+00:00,107.95,109.16,100.81,108.68,12493419,88.7304969179,89.7250675642,82.8617081453,89.3305271425,13068116,0.0,1.0
IBM,2020-03-16 00:00:00+00:00,99.08,107.41,95.0,98.0,10564044,81.4397187089,88.2866389435,78.0861251246,80.5520027601,11049990,0.0,1.0
IBM,2020-03-17 00:00:00+00:00,106.65,107.4,97.1,100.61,8887501,87.6619499425,88.2784193513,79.8122394694,82.697316303,9296326,0.0,1.0
IBM,2020-03-18 00:00:00+00:00,103.55,106.93,99.4,99.41,8751994,85.1138763858,87.8920985218,81.7027456566,81.7109652488,9154585,0.0,1.0
IBM,2020-03-19 00:00:00+00:00,100.34,103.69,98.24,102.33,8391294,82.4753873158,85.2289506754,80.7492729709,84.1110861473,8777293,0.0,1.0
IBM,2020-03-20 00:00:00+00:00,95.39,100.99,94.71,100.92,10543213,78.4066892172,83.0096608035,77.8477569531,82.9521236586,11028200,0.0,1.0
IBM,2020-03-23 00:00:00+00:00,94.77,97.74,90.56,94.6,9718602,77.8970745058,80.338293365,74.436626224,77.7573414398,10165657,0.0,1.0
IBM,2020-03-24 00:00:00+00:00,105.48,106.04,99.26,99.99,7967768,86.7002576646,87.1605548232,81.587671367,82.1877015916,8334285,0.0,1.0
IBM,2020-03-25 00:00:00+00:00,105.85,112.48,102.83,105.48,8646557,87.004382573,92.4539721475,84.5220657532,86.7002576646,9044298,0.0,1.0
IBM,2020-03-26 00:00:00+00:00,112.89,113.15,105.57,106.91,7153135,92.7909754243,93.0046848194,86.7742339937,87.8756593375,7482179,0.0,1.0
IBM,2020-03-27 00:00:00+00:00,108.03,111.5,107.65,108.58,6421470,88.7962536548,91.6484521199,88.4839091543,89.2483312213,6716857,0.0,1.0
IBM,2020-03-30 00:00:00+00:00,112.93,113.46,107.81,108.09,5562501,92.8238537928,93.2594921751,88.6154226282,88.8455712075,5818376,0.0,1.0
IBM,2020-03-31 00:00:00+00:00,110.93,113.81,110.17,112.0,6342167,91.1799353691,93.5471778992,90.5552463681,92.0594317258,6633906,0.0,1.0
IBM,2020-04-01 00:00:00+00:00,105.14,109.92,104.52,106.36,6111890,86.4207915326,90.3497565652,85.9111768213,87.423581771,6393036,0.0,1.0
IBM,2020-04-02 00:00:00+00:00,110.0,110.32,105.14,105.37,6327540,90.4155133021,90.6785402499,86.4207915326,86.6098421513,6618606,0.0,1.0
IBM,2020-04-03 00:00:00+00:00,106.34,110.07,104.92,108.92,4538113,87.4071425868,90.473050447,86.239960506,89.5277973533,4746866,0.0,1.0
IBM,2020-04-06 00:00:00+00:00,114.82,115.63,110.13,110.35,7026457,94.3773567032,95.0431436648,90.5223679997,90.7031990263,7349674,0.0,1.0
IBM,2020-04-07 00:00:00+00:00,114.94,119.57,114.87,118.8,5592463,94.4759918086,98.2816629594,94.4184546638,97.6487543663,5849716,0.0,1.0
IBM,2020-04-08 00:00:00+00:00,119.29,119.96,115.07,116.31,5155987,98.0515143801,98.602227052,94.5828465061,95.6020759288,5393162,0.0,1.0
